2019-01-18 12:00:00;Sensor0;NO2;75.25;
2019-01-18 12:00:00;Sensor0;SO2;40.75;
2019-01-18 12:00:00;Sensor0;PM10;43.5;
2019-01-19 12:00:00;Sensor0;O3;49.5;
2019-01-19 12:00:00;Sensor0;NO2;73.25;
2019-01-19 12:00:00;Sensor0;SO2;40;
2019-01-19 12:00:00;Sensor0;PM10;46.5;
2019-01-20 12:00:00;Sensor0;O3;47.25;
2019-01-20 12:00:00;Sensor0;NO2;76.25;
2019-01-20 12:00:00;Sensor0;SO2;42;
2019-01-20 12:00:00;Sensor0;PM10;49;
2019-01-21 12:00:00;Sensor0;O3;49;
2019-01-21 12:00:00;Sensor0;NO2;76.75;
2019-01-21 12:00:00;Sensor0;SO2;40.25;
2019-01-21 12:00:00;Sensor0;PM10;49.5;
2019-01-22 12:00:00;Sensor0;O3;49.75;
2019-01-22 12:00:00;Sensor0;NO2;73.5;
2019-01-22 12:00:00;Sensor0;SO2;40.5;
2019-01-22 12:00:00;Sensor0;PM10;48.5;
2019-01-23 12:00:00;Sensor0;O3;48.25;
2019-01-23 12:00:00;Sensor0;NO2;73.75;
2019-01-23 12:00:00;Sensor0;SO2;39.25;
2019-01-23 12:00:00;Sensor0;PM10;46.75;
2019-01-24 12:00:00;Sensor0;O3;48;
2019-01-24 12:00:00;Sensor0;NO2;76;
2019-01-24 12:00:00;Sensor0;SO2;41;
2019-01-24 12:00:00;Sensor0;PM10;47;
2019-01-25 12:00:00;Sensor0;O3;50.5;
2019-01-25 12:00:00;Sensor0;NO2;74;
2019-01-25 12:00:00;Sensor0;SO2;39.25;
2019-01-25 12:00:00;Sensor0;PM10;45.75;
2019-01-26 12:00:00;Sensor0;O3;50.25;
2019-01-26 12:00:00;Sensor0;NO2;75.5;
2019-01-26 12:00:00;Sensor0;SO2;38.25;
2019-01-26 12:00:00;Sensor0;PM10;47.5;
2019-01-27 12:00:00;Sensor0;O3;45.5;
2019-01-27 12:00:00;Sensor0;NO2;72;
2019-01-27 12:00:00;Sensor0;SO2;40.75;
2019-01-27 12:00:00;Sensor0;PM10;49.25;
2019-01-28 12:00:00;Sensor0;O3;46.25;
2019-01-28 12:00:00;Sensor0;NO2;72.25;
2019-01-28 12:00:00;Sensor0;SO2;39.75;
2019-01-28 12:00:00;Sensor0;PM10;46.75;
2019-01-29 12:00:00;Sensor0;O3;45;
2019-01-29 12:00:00;Sensor0;NO2;75;
2019-01-29 12:00:00;Sensor0;SO2;39.25;
2019-01-29 12:00:00;Sensor0;PM10;48.5;
2019-01-30 12:00:00;Sensor0;O3;48.5;
2019-01-30 12:00:00;Sensor0;NO2;72.25;
2019-01-30 12:00:00;Sensor0;SO2;39;
2019-01-30 12:00:00;Sensor0;PM10;47.25;
2019-01-31 12:00:00;Sensor0;O3;49.75;
2019-01-31 12:00:00;Sensor0;NO2;76.25;
2019-01-31 12:00:00;Sensor0;SO2;38.25;
2019-01-31 12:00:00;Sensor0;PM10;48;
2019-02-01 12:00:00;Sensor0;O3;50.75;
2019-02-01 12:00:00;Sensor0;NO2;77;
2019-02-01 12:00:00;Sensor0;SO2;39.5;
2019-02-01 12:00:00;Sensor0;PM10;49.5;
2019-02-02 12:00:00;Sensor0;O3;49.5;
2019-02-02 12:00:00;Sensor0;NO2;74.25;
2019-02-02 12:00:00;Sensor0;SO2;41.5;
2019-02-02 12:00:00;Sensor0;PM10;48.25;
2019-02-03 12:00:00;Sensor0;O3;49;
2019-02-03 12:00:00;Sensor0;NO2;75.75;
2019-02-03 12:00:00;Sensor0;SO2;40.75;
2019-02-03 12:00:00;Sensor0;PM10;43.5;
2019-02-04 12:00:00;Sensor0;O3;47.75;
2019-02-04 12:00:00;Sensor0;NO2;78;
2019-02-04 12:00:00;Sensor0;SO2;39;
2019-02-04 12:00:00;Sensor0;PM10;48;
2019-02-05 12:00:00;Sensor0;O3;49.25;
2019-02-05 12:00:00;Sensor0;NO2;73.25;
2019-02-05 12:00:00;Sensor0;SO2;40.75;
2019-02-05 12:00:00;Sensor0;PM10;44.5;
2019-02-06 12:00:00;Sensor0;O3;49.75;
2019-02-06 12:00:00;Sensor0;NO2;75;
2019-02-06 12:00:00;Sensor0;SO2;42.25;
2019-02-06 12:00:00;Sensor0;PM10;46.5;
2019-02-07 12:00:00;Sensor0;O3;45.25;
2019-02-07 12:00:00;Sensor0;NO2;72.5;
2019-02-07 12:00:00;Sensor0;SO2;40.25;
2019-02-07 12:00:00;Sensor0;PM10;45.75;
2019-02-08 12:00:00;Sensor0;O3;50.25;
2019-02-08 12:00:00;Sensor0;NO2;73.75;
2019-02-08 12:00:00;Sensor0;SO2;42;
2019-02-08 12:00:00;Sensor0;PM10;47.5;
2019-02-09 12:00:00;Sensor0;O3;50.75;
2019-02-09 12:00:00;Sensor0;NO2;71.75;
2019-02-09 12:00:00;Sensor0;SO2;45;
2019-02-09 12:00:00;Sensor0;PM10;47.25;
2019-02-10 12:00:00;Sensor0;O3;48.5;
2019-02-10 12:00:00;Sensor0;NO2;71.25;
2019-02-10 12:00:00;Sensor0;SO2;39;
2019-02-10 12:00:00;Sensor0;PM10;47;
2019-02-11 12:00:00;Sensor0;O3;48.5;
2019-02-11 12:00:00;Sensor0;NO2;74.5;
2019-02-11 12:00:00;Sensor0;SO2;39.75;
2019-02-11 12:00:00;Sensor0;PM10;45;
2019-02-12 12:00:00;Sensor0;O3;49.75;
2019-02-12 12:00:00;Sensor0;NO2;75.5;
2019-02-12 12:00:00;Sensor0;SO2;40.25;
2019-02-12 12:00:00;Sensor0;PM10;43.75;
2019-02-13 12:00:00;Sensor0;O3;47;
2019-02-13 12:00:00;Sensor0;NO2;74.5;
2019-02-13 12:00:00;Sensor0;SO2;41;
2019-02-13 12:00:00;Sensor0;PM10;48;
2019-02-14 12:00:00;Sensor0;O3;50.75;
2019-02-14 12:00:00;Sensor0;NO2;73.5;
2019-02-14 12:00:00;Sensor0;SO2;37.75;
2019-02-14 12:00:00;Sensor0;PM10;46.25;
2019-02-15 12:00:00;Sensor0;O3;44.75;
2019-02-15 12:00:00;Sensor0;NO2;73.75;
2019-02-15 12:00:00;Sensor0;SO2;38.75;
2019-02-15 12:00:00;Sensor0;PM10;46.5;
2019-02-16 12:00:00;Sensor0;O3;49;
2019-02-16 12:00:00;Sensor0;NO2;75.25;
2019-02-16 12:00:00;Sensor0;SO2;37.5;
2019-02-16 12:00:00;Sensor0;PM10;48.5;
2019-02-17 12:00:00;Sensor0;O3;48.25;
2019-02-17 12:00:00;Sensor0;NO2;76.25;
2019-02-17 12:00:00;Sensor0;SO2;41.5;
2019-02-17 12:00:00;Sensor0;PM10;47.25;
2019-02-18 12:00:00;Sensor0;O3;51.25;
2019-02-18 12:00:00;Sensor0;NO2;77.5;
2019-02-18 12:00:00;Sensor0;SO2;42.75;
2019-02-18 12:00:00;Sensor0;PM10;45.5;
2019-02-19 12:00:00;Sensor0;O3;47.25;
2019-02-19 12:00:00;Sensor0;NO2;75;
2019-02-19 12:00:00;Sensor0;SO2;41;
2019-02-19 12:00:00;Sensor0;PM10;47;
2019-02-20 12:00:00;Sensor0;O3;46.75;
2019-02-20 12:00:00;Sensor0;NO2;75.5;
2019-02-20 12:00:00;Sensor0;SO2;38.75;
2019-02-20 12:00:00;Sensor0;PM10;45.5;
2019-02-21 12:00:00;Sensor0;O3;50.75;
2019-02-21 12:00:00;Sensor0;NO2;76;
2019-02-21 12:00:00;Sensor0;SO2;39.75;
2019-02-21 12:00:00;Sensor0;PM10;46.25;
2019-02-22 12:00:00;Sensor0;O3;47.5;
2019-02-22 12:00:00;Sensor0;NO2;72.5;
2019-02-22 12:00:00;Sensor0;SO2;42.5;
2019-02-22 12:00:00;Sensor0;PM10;46;
2019-02-23 12:00:00;Sensor0;O3;48;
2019-02-23 12:00:00;Sensor0;NO2;76;
2019-02-23 12:00:00;Sensor0;SO2;38.75;
2019-02-23 12:00:00;Sensor0;PM10;45.25;
2019-02-24 12:00:00;Sensor0;O3;49.75;
2019-02-24 12:00:00;Sensor0;NO2;75.75;
2019-02-24 12:00:00;Sensor0;SO2;42.75;
2019-02-24 12:00:00;Sensor0;PM10;43.25;
2019-02-25 12:00:00;Sensor0;O3;45.25;
2019-02-25 12:00:00;Sensor0;NO2;74.5;
2019-02-25 12:00:00;Sensor0;SO2;42.5;
2019-02-25 12:00:00;Sensor0;PM10;49.25;
2019-02-26 12:00:00;Sensor0;O3;47.5;
2019-02-26 12:00:00;Sensor0;NO2;70.25;
2019-02-26 12:00:00;Sensor0;SO2;40.75;
2019-02-26 12:00:00;Sensor0;PM10;46;
2019-02-27 12:00:00;Sensor0;O3;50;
2019-02-27 12:00:00;Sensor0;NO2;73.75;
2019-02-27 12:00:00;Sensor0;SO2;39.25;
2019-02-27 12:00:00;Sensor0;PM10;46.75;
2019-02-28 12:00:00;Sensor0;O3;45;
2019-02-28 12:00:00;Sensor0;NO2;74.75;
2019-02-28 12:00:00;Sensor0;SO2;40.75;
2019-02-28 12:00:00;Sensor0;PM10;45.5;
2019-03-01 12:00:00;Sensor0;O3;45.5;
2019-03-01 12:00:00;Sensor0;NO2;75.25;
2019-03-01 12:00:00;Sensor0;SO2;40.5;
2019-03-01 12:00:00;Sensor0;PM10;48.25;
2019-03-02 12:00:00;Sensor0;O3;47.75;
2019-03-02 12:00:00;Sensor0;NO2;77;
2019-03-02 12:00:00;Sensor0;SO2;42.75;
2019-03-02 12:00:00;Sensor0;PM10;44.75;
2019-03-03 12:00:00;Sensor0;O3;49;
2019-03-03 12:00:00;Sensor0;NO2;74.5;
2019-03-03 12:00:00;Sensor0;SO2;38.75;
2019-03-03 12:00:00;Sensor0;PM10;48.75;
2019-03-04 12:00:00;Sensor0;O3;48.25;
2019-03-04 12:00:00;Sensor0;NO2;73.25;
2019-03-04 12:00:00;Sensor0;SO2;43;
2019-03-04 12:00:00;Sensor0;PM10;45.75;
2019-03-05 12:00:00;Sensor0;O3;47.5;
2019-03-05 12:00:00;Sensor0;NO2;72.5;
2019-03-05 12:00:00;Sensor0;SO2;42;
2019-03-05 12:00:00;Sensor0;PM10;49.25;
2019-03-06 12:00:00;Sensor0;O3;48.25;
2019-03-06 12:00:00;Sensor0;NO2;71.25;
2019-03-06 12:00:00;Sensor0;SO2;43.75;
2019-03-06 12:00:00;Sensor0;PM10;45.5;
2019-03-07 12:00:00;Sensor0;O3;49.5;
2019-03-07 12:00:00;Sensor0;NO2;74.75;
2019-03-07 12:00:00;Sensor0;SO2;39.5;
2019-03-07 12:00:00;Sensor0;PM10;48.75;
2019-03-08 12:00:00;Sensor0;O3;48;
2019-03-08 12:00:00;Sensor0;NO2;76.25;
2019-03-08 12:00:00;Sensor0;SO2;41.75;
2019-03-08 12:00:00;Sensor0;PM10;46.25;
2019-03-09 12:00:00;Sensor0;O3;46.75;
2019-03-09 12:00:00;Sensor0;NO2;75;
2019-03-09 12:00:00;Sensor0;SO2;39.25;
2019-03-09 12:00:00;Sensor0;PM10;43.75;
2019-03-10 12:00:00;Sensor0;O3;49.75;
2019-03-10 12:00:00;Sensor0;NO2;73.5;
2019-03-10 12:00:00;Sensor0;SO2;40.25;
2019-03-10 12:00:00;Sensor0;PM10;48.75;
2019-03-11 12:00:00;Sensor0;O3;48.5;
2019-03-11 12:00:00;Sensor0;NO2;76;
2019-03-11 12:00:00;Sensor0;SO2;40.75;
2019-03-11 12:00:00;Sensor0;PM10;46.5;
2019-03-12 12:00:00;Sensor0;O3;48.25;
2019-03-12 12:00:00;Sensor0;NO2;72.75;
2019-03-12 12:00:00;Sensor0;SO2;39.5;
2019-03-12 12:00:00;Sensor0;PM10;48;
2019-03-13 12:00:00;Sensor0;O3;44.5;
2019-03-13 12:00:00;Sensor0;NO2;75.5;
2019-03-13 12:00:00;Sensor0;SO2;39;
2019-03-13 12:00:00;Sensor0;PM10;45;
2019-03-14 12:00:00;Sensor0;O3;49;
2019-03-14 12:00:00;Sensor0;NO2;75;
2019-03-14 12:00:00;Sensor0;SO2;43.25;
2019-03-14 12:00:00;Sensor0;PM10;44;
2019-03-15 12:00:00;Sensor0;O3;47.25;
2019-03-15 12:00:00;Sensor0;NO2;75.25;
2019-03-15 12:00:00;Sensor0;SO2;40.75;
2019-03-15 12:00:00;Sensor0;PM10;46.25;
2019-03-16 12:00:00;Sensor0;O3;45;
2019-03-16 12:00:00;Sensor0;NO2;77.75;
2019-03-16 12:00:00;Sensor0;SO2;42.5;
2019-03-16 12:00:00;Sensor0;PM10;48.75;
2019-03-17 12:00:00;Sensor0;O3;51.75;
2019-03-17 12:00:00;Sensor0;NO2;73.25;
2019-03-17 12:00:00;Sensor0;SO2;41.75;
2019-03-17 12:00:00;Sensor0;PM10;46.75;
2019-03-18 12:00:00;Sensor0;O3;48.5;
2019-03-18 12:00:00;Sensor0;NO2;76;
2019-03-18 12:00:00;Sensor0;SO2;40.5;
2019-03-18 12:00:00;Sensor0;PM10;48.25;
2019-03-19 12:00:00;Sensor0;O3;50;
2019-03-19 12:00:00;Sensor0;NO2;71.25;
2019-03-19 12:00:00;Sensor0;SO2;42.5;
2019-03-19 12:00:00;Sensor0;PM10;50;
2019-03-20 12:00:00;Sensor0;O3;49.25;
2019-03-20 12:00:00;Sensor0;NO2;77.25;
2019-03-20 12:00:00;Sensor0;SO2;39.25;
2019-03-20 12:00:00;Sensor0;PM10;47.75;
2019-03-21 12:00:00;Sensor0;O3;45.75;
2019-03-21 12:00:00;Sensor0;NO2;73.75;
2019-03-21 12:00:00;Sensor0;SO2;39.75;
2019-03-21 12:00:00;Sensor0;PM10;48.25;
2019-03-22 12:00:00;Sensor0;O3;47.5;
2019-03-22 12:00:00;Sensor0;NO2;74.75;
2019-03-22 12:00:00;Sensor0;SO2;41.5;
2019-03-22 12:00:00;Sensor0;PM10;49.75;
2019-03-23 12:00:00;Sensor0;O3;48.5;
2019-03-23 12:00:00;Sensor0;NO2;75;
2019-03-23 12:00:00;Sensor0;SO2;38.5;
2019-03-23 12:00:00;Sensor0;PM10;48.5;
2019-03-24 12:00:00;Sensor0;O3;49;
2019-03-24 12:00:00;Sensor0;NO2;75.25;
2019-03-24 12:00:00;Sensor0;SO2;40.25;
2019-03-24 12:00:00;Sensor0;PM10;48.75;
2019-03-25 12:00:00;Sensor0;O3;50;
2019-03-25 12:00:00;Sensor0;NO2;73;
2019-03-25 12:00:00;Sensor0;SO2;39.5;
2019-03-25 12:00:00;Sensor0;PM10;46;
2019-03-26 12:00:00;Sensor0;O3;50.75;
2019-03-26 12:00:00;Sensor0;NO2;77.25;
2019-03-26 12:00:00;Sensor0;SO2;40;
2019-03-26 12:00:00;Sensor0;PM10;46;
2019-03-27 12:00:00;Sensor0;O3;47.5;
2019-03-27 12:00:00;Sensor0;NO2;74.25;
2019-03-27 12:00:00;Sensor0;SO2;41.25;
2019-03-27 12:00:00;Sensor0;PM10;48.5;
2019-03-28 12:00:00;Sensor0;O3;49.5;
2019-03-28 12:00:00;Sensor0;NO2;72.25;
2019-03-28 12:00:00;Sensor0;SO2;37.25;
2019-03-28 12:00:00;Sensor0;PM10;44.25;
2019-03-29 12:00:00;Sensor0;O3;50.5;
2019-03-29 12:00:00;Sensor0;NO2;73.5;
2019-03-29 12:00:00;Sensor0;SO2;40.5;
2019-03-29 12:00:00;Sensor0;PM10;46.25;
2019-03-30 12:00:00;Sensor0;O3;45.5;
2019-03-30 12:00:00;Sensor0;NO2;71.75;
2019-03-30 12:00:00;Sensor0;SO2;41;
2019-03-30 12:00:00;Sensor0;PM10;46.75;
2019-03-31 12:00:00;Sensor0;O3;45.75;
2019-03-31 12:00:00;Sensor0;NO2;74.5;
2019-03-31 12:00:00;Sensor0;SO2;41.5;
2019-03-31 12:00:00;Sensor0;PM10;49.25;
2019-04-01 12:00:00;Sensor0;O3;46.25;
2019-04-01 12:00:00;Sensor0;NO2;76;
2019-04-01 12:00:00;Sensor0;SO2;42.75;
2019-04-01 12:00:00;Sensor0;PM10;47.5;
2019-04-02 12:00:00;Sensor0;O3;47.5;
2019-04-02 12:00:00;Sensor0;NO2;71;
2019-04-02 12:00:00;Sensor0;SO2;40.75;
2019-04-02 12:00:00;Sensor0;PM10;48.75;
2019-04-03 12:00:00;Sensor0;O3;48.25;
2019-04-03 12:00:00;Sensor0;NO2;74.75;
2019-04-03 12:00:00;Sensor0;SO2;40.75;
2019-04-03 12:00:00;Sensor0;PM10;45;
2019-04-04 12:00:00;Sensor0;O3;49.5;
2019-04-04 12:00:00;Sensor0;NO2;75.25;
2019-04-04 12:00:00;Sensor0;SO2;38.75;
2019-04-04 12:00:00;Sensor0;PM10;49.25;
2019-04-05 12:00:00;Sensor0;O3;46;
2019-04-05 12:00:00;Sensor0;NO2;76;
2019-04-05 12:00:00;Sensor0;SO2;38.25;
2019-04-05 12:00:00;Sensor0;PM10;47.5;
2019-04-06 12:00:00;Sensor0;O3;51.5;
2019-04-06 12:00:00;Sensor0;NO2;74.75;
2019-04-06 12:00:00;Sensor0;SO2;41.25;
2019-04-06 12:00:00;Sensor0;PM10;44.75;
2019-04-07 12:00:00;Sensor0;O3;51.75;
2019-04-07 12:00:00;Sensor0;NO2;73;
2019-04-07 12:00:00;Sensor0;SO2;38.75;
2019-04-07 12:00:00;Sensor0;PM10;47;
2019-04-08 12:00:00;Sensor0;O3;47.25;
2019-04-08 12:00:00;Sensor0;NO2;74;
2019-04-08 12:00:00;Sensor0;SO2;39.75;
2019-04-08 12:00:00;Sensor0;PM10;45.75;
2019-04-09 12:00:00;Sensor0;O3;47.75;
2019-04-09 12:00:00;Sensor0;NO2;76.5;
2019-04-09 12:00:00;Sensor0;SO2;40.5;
2019-04-09 12:00:00;Sensor0;PM10;46.5;
2019-04-10 12:00:00;Sensor0;O3;49;
2019-04-10 12:00:00;Sensor0;NO2;74.25;
2019-04-10 12:00:00;Sensor0;SO2;41;
2019-04-10 12:00:00;Sensor0;PM10;46.75;
2019-04-11 12:00:00;Sensor0;O3;48.5;
2019-04-11 12:00:00;Sensor0;NO2;74;
2019-04-11 12:00:00;Sensor0;SO2;40.5;
2019-04-11 12:00:00;Sensor0;PM10;47.5;
2019-04-12 12:00:00;Sensor0;O3;49.5;
2019-04-12 12:00:00;Sensor0;NO2;73.25;
2019-04-12 12:00:00;Sensor0;SO2;41;
2019-04-12 12:00:00;Sensor0;PM10;46.75;
2019-04-13 12:00:00;Sensor0;O3;49.25;
2019-04-13 12:00:00;Sensor0;NO2;74.5;
2019-04-13 12:00:00;Sensor0;SO2;43.75;
2019-04-13 12:00:00;Sensor0;PM10;46.75;
2019-04-14 12:00:00;Sensor0;O3;49.75;
2019-04-14 12:00:00;Sensor0;NO2;72;
2019-04-14 12:00:00;Sensor0;SO2;43.25;
2019-04-14 12:00:00;Sensor0;PM10;45;
2019-04-15 12:00:00;Sensor0;O3;48.25;
2019-04-15 12:00:00;Sensor0;NO2;72.75;
2019-04-15 12:00:00;Sensor0;SO2;41;
2019-04-15 12:00:00;Sensor0;PM10;48.25;
2019-04-16 12:00:00;Sensor0;O3;48.75;
2019-04-16 12:00:00;Sensor0;NO2;76.5;
2019-04-16 12:00:00;Sensor0;SO2;41.5;
2019-04-16 12:00:00;Sensor0;PM10;45.25;
2019-04-17 12:00:00;Sensor0;O3;47.25;
2019-04-17 12:00:00;Sensor0;NO2;73.75;
2019-04-17 12:00:00;Sensor0;SO2;41.75;
2019-04-17 12:00:00;Sensor0;PM10;49;
2019-04-18 12:00:00;Sensor0;O3;47;
2019-04-18 12:00:00;Sensor0;NO2;77;
2019-04-18 12:00:00;Sensor0;SO2;42.25;
2019-04-18 12:00:00;Sensor0;PM10;47;
2019-04-19 12:00:00;Sensor0;O3;47.75;
2019-04-19 12:00:00;Sensor0;NO2;75;
2019-04-19 12:00:00;Sensor0;SO2;38.5;
2019-04-19 12:00:00;Sensor0;PM10;46.25;
2019-04-20 12:00:00;Sensor0;O3;47.5;
2019-04-20 12:00:00;Sensor0;NO2;73.75;
2019-04-20 12:00:00;Sensor0;SO2;41.25;
2019-04-20 12:00:00;Sensor0;PM10;48.75;
2019-04-21 12:00:00;Sensor0;O3;45.5;
2019-04-21 12:00:00;Sensor0;NO2;74.25;
2019-04-21 12:00:00;Sensor0;SO2;42;
2019-04-21 12:00:00;Sensor0;PM10;46.5;
2019-04-22 12:00:00;Sensor0;O3;47.5;
2019-04-22 12:00:00;Sensor0;NO2;72.75;
2019-04-22 12:00:00;Sensor0;SO2;42.5;
2019-04-22 12:00:00;Sensor0;PM10;45;
2019-04-23 12:00:00;Sensor0;O3;49.75;
2019-04-23 12:00:00;Sensor0;NO2;77;
2019-04-23 12:00:00;Sensor0;SO2;41.5;
2019-04-23 12:00:00;Sensor0;PM10;47;
2019-04-24 12:00:00;Sensor0;O3;48.25;
2019-04-24 12:00:00;Sensor0;NO2;77.25;
2019-04-24 12:00:00;Sensor0;SO2;41.25;
2019-04-24 12:00:00;Sensor0;PM10;46.5;
2019-04-25 12:00:00;Sensor0;O3;48.25;
2019-04-25 12:00:00;Sensor0;NO2;75.5;
2019-04-25 12:00:00;Sensor0;SO2;42;
2019-04-25 12:00:00;Sensor0;PM10;48;
2019-04-26 12:00:00;Sensor0;O3;45.75;
2019-04-26 12:00:00;Sensor0;NO2;72.75;
2019-04-26 12:00:00;Sensor0;SO2;42.5;
2019-04-26 12:00:00;Sensor0;PM10;47.25;
2019-04-27 12:00:00;Sensor0;O3;48;
2019-04-27 12:00:00;Sensor0;NO2;74;
2019-04-27 12:00:00;Sensor0;SO2;42.5;
2019-04-27 12:00:00;Sensor0;PM10;47;
2019-04-28 12:00:00;Sensor0;O3;47;
2019-04-28 12:00:00;Sensor0;NO2;71.75;
2019-04-28 12:00:00;Sensor0;SO2;39.5;
2019-04-28 12:00:00;Sensor0;PM10;45.25;
2019-04-29 12:00:00;Sensor0;O3;45.5;
2019-04-29 12:00:00;Sensor0;NO2;73.75;
2019-04-29 12:00:00;Sensor0;SO2;40.5;
2019-04-29 12:00:00;Sensor0;PM10;49;
2019-04-30 12:00:00;Sensor0;O3;46.5;
2019-04-30 12:00:00;Sensor0;NO2;76;
2019-04-30 12:00:00;Sensor0;SO2;40;
2019-04-30 12:00:00;Sensor0;PM10;49.5;
2019-05-01 12:00:00;Sensor0;O3;47.75;
2019-05-01 12:00:00;Sensor0;NO2;71.75;
2019-05-01 12:00:00;Sensor0;SO2;39.5;
2019-05-01 12:00:00;Sensor0;PM10;47.75;
2019-05-02 12:00:00;Sensor0;O3;45.5;
2019-05-02 12:00:00;Sensor0;NO2;75.5;
2019-05-02 12:00:00;Sensor0;SO2;41.25;
2019-05-02 12:00:00;Sensor0;PM10;46;
2019-05-03 12:00:00;Sensor0;O3;49;
2019-05-03 12:00:00;Sensor0;NO2;71.5;
2019-05-03 12:00:00;Sensor0;SO2;38.25;
2019-05-03 12:00:00;Sensor0;PM10;48.25;
2019-05-04 12:00:00;Sensor0;O3;49.5;
2019-05-04 12:00:00;Sensor0;NO2;77.5;
2019-05-04 12:00:00;Sensor0;SO2;38.75;
2019-05-04 12:00:00;Sensor0;PM10;44.75;
2019-05-05 12:00:00;Sensor0;O3;48.75;
2019-05-05 12:00:00;Sensor0;NO2;75;
2019-05-05 12:00:00;Sensor0;SO2;40;
2019-05-05 12:00:00;Sensor0;PM10;47.75;
2019-05-06 12:00:00;Sensor0;O3;46.5;
2019-05-06 12:00:00;Sensor0;NO2;75.75;
2019-05-06 12:00:00;Sensor0;SO2;40;
2019-05-06 12:00:00;Sensor0;PM10;50;
2019-05-07 12:00:00;Sensor0;O3;48.25;
2019-05-07 12:00:00;Sensor0;NO2;74.5;
2019-05-07 12:00:00;Sensor0;SO2;41;
2019-05-07 12:00:00;Sensor0;PM10;46.25;
2019-05-08 12:00:00;Sensor0;O3;47.5;
2019-05-08 12:00:00;Sensor0;NO2;74;
2019-05-08 12:00:00;Sensor0;SO2;39.5;
2019-05-08 12:00:00;Sensor0;PM10;46.25;
2019-05-09 12:00:00;Sensor0;O3;47.5;
